the_geom,station_id,suburb,cardinal_direction_name,classification_type,road_name,period,traffic_count,wgs84_latitude,wgs84_longitude,year
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,SOUTH,LIGHT VEHICLES,Old Northern Road,OFF PEAK,3901,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,SOUTH,HEAVY VEHICLES,Old Northern Road,OFF PEAK,288,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTHBOUND AND SOUTHBOUND,ALL VEHICLES,Old Northern Road,OFF PEAK,8846,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTHBOUND AND SOUTHBOUND,LIGHT VEHICLES,Old Northern Road,OFF PEAK,8161,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,Old Northern Road,OFF PEAK,685,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTH,ALL VEHICLES,Old Northern Road,PM PEAK,2547,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTH,LIGHT VEHICLES,Old Northern Road,PM PEAK,2386,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTH,HEAVY VEHICLES,Old Northern Road,PM PEAK,161,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,SOUTH,ALL VEHICLES,Old Northern Road,PM PEAK,2109,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,SOUTH,LIGHT VEHICLES,Old Northern Road,PM PEAK,2005,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,SOUTH,HEAVY VEHICLES,Old Northern Road,PM PEAK,104,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTHBOUND AND SOUTHBOUND,ALL VEHICLES,Old Northern Road,PM PEAK,4656,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTHBOUND AND SOUTHBOUND,LIGHT VEHICLES,Old Northern Road,PM PEAK,4391,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,Old Northern Road,PM PEAK,265,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTH,ALL VEHICLES,Old Northern Road,PUBLIC HOLIDAYS,5010,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTH,LIGHT VEHICLES,Old Northern Road,PUBLIC HOLIDAYS,4864,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTH,HEAVY VEHICLES,Old Northern Road,PUBLIC HOLIDAYS,146,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,SOUTH,ALL VEHICLES,Old Northern Road,PUBLIC HOLIDAYS,4681,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,SOUTH,LIGHT VEHICLES,Old Northern Road,PUBLIC HOLIDAYS,4568,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,SOUTH,HEAVY VEHICLES,Old Northern Road,PUBLIC HOLIDAYS,113,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTHBOUND AND SOUTHBOUND,ALL VEHICLES,Old Northern Road,PUBLIC HOLIDAYS,9691,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTHBOUND AND SOUTHBOUND,LIGHT VEHICLES,Old Northern Road,PUBLIC HOLIDAYS,9432,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,Old Northern Road,PUBLIC HOLIDAYS,259,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTH,ALL VEHICLES,Old Northern Road,WEEKDAYS,9798,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTH,LIGHT VEHICLES,Old Northern Road,WEEKDAYS,9043,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTH,HEAVY VEHICLES,Old Northern Road,WEEKDAYS,755,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,SOUTH,ALL VEHICLES,Old Northern Road,WEEKDAYS,8777,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,SOUTH,LIGHT VEHICLES,Old Northern Road,WEEKDAYS,8251,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,SOUTH,HEAVY VEHICLES,Old Northern Road,WEEKDAYS,526,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTHBOUND AND SOUTHBOUND,ALL VEHICLES,Old Northern Road,WEEKDAYS,18575,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTHBOUND AND SOUTHBOUND,LIGHT VEHICLES,Old Northern Road,WEEKDAYS,17294,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,Old Northern Road,WEEKDAYS,1281,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTH,ALL VEHICLES,Old Northern Road,WEEKENDS,7244,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTH,LIGHT VEHICLES,Old Northern Road,WEEKENDS,6962,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTH,HEAVY VEHICLES,Old Northern Road,WEEKENDS,282,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,SOUTH,ALL VEHICLES,Old Northern Road,WEEKENDS,6539,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,SOUTH,LIGHT VEHICLES,Old Northern Road,WEEKENDS,6338,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,SOUTH,HEAVY VEHICLES,Old Northern Road,WEEKENDS,201,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTHBOUND AND SOUTHBOUND,ALL VEHICLES,Old Northern Road,WEEKENDS,13783,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTHBOUND AND SOUTHBOUND,LIGHT VEHICLES,Old Northern Road,WEEKENDS,13300,-33.699642,151.015610,2017
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,Dural,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,Old Northern Road,WEEKENDS,483,-33.699642,151.015610,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,NORTH,UNCLASSIFIED,Pacific Highway,ALL DAYS,18084,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,SOUTH,UNCLASSIFIED,Pacific Highway,ALL DAYS,16297,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,ALL DAYS,34381,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,NORTH,UNCLASSIFIED,Pacific Highway,AM PEAK,4749,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,SOUTH,UNCLASSIFIED,Pacific Highway,AM PEAK,3730,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,AM PEAK,8479,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,NORTH,UNCLASSIFIED,Pacific Highway,OFF PEAK,9187,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,SOUTH,UNCLASSIFIED,Pacific Highway,OFF PEAK,8315,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,OFF PEAK,17502,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,NORTH,UNCLASSIFIED,Pacific Highway,PM PEAK,4717,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,SOUTH,UNCLASSIFIED,Pacific Highway,PM PEAK,4938,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,PM PEAK,9655,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,NORTH,UNCLASSIFIED,Pacific Highway,PUBLIC HOLIDAYS,10997,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,SOUTH,UNCLASSIFIED,Pacific Highway,PUBLIC HOLIDAYS,10592,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,PUBLIC HOLIDAYS,21589,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,NORTH,UNCLASSIFIED,Pacific Highway,WEEKDAYS,18653,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,SOUTH,UNCLASSIFIED,Pacific Highway,WEEKDAYS,16983,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,WEEKDAYS,35636,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,NORTH,UNCLASSIFIED,Pacific Highway,WEEKENDS,15926,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,SOUTH,UNCLASSIFIED,Pacific Highway,WEEKENDS,14444,-33.717724,151.108383,2017
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,Wahroonga,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,WEEKENDS,30370,-33.717724,151.108383,2017
0101000020E6100000072461DF4EE262407E3672DD94DE40C0,74087,Pennant Hills,NORTH,UNCLASSIFIED,Pennant Hills Road,ALL DAYS,33806,-33.738918,151.072128,2017
0101000020E6100000072461DF4EE262407E3672DD94DE40C0,74087,Pennant Hills,NORTH,UNCLASSIFIED,Pennant Hills Road,AM PEAK,8432,-33.738918,151.072128,2017
0101000020E6100000072461DF4EE262407E3672DD94DE40C0,74087,Pennant Hills,NORTH,UNCLASSIFIED,Pennant Hills Road,OFF PEAK,17378,-33.738918,151.072128,2017
0101000020E6100000072461DF4EE262407E3672DD94DE40C0,74087,Pennant Hills,NORTH,UNCLASSIFIED,Pennant Hills Road,PM PEAK,8857,-33.738918,151.072128,2017
0101000020E6100000072461DF4EE262407E3672DD94DE40C0,74087,Pennant Hills,NORTH,UNCLASSIFIED,Pennant Hills Road,PUBLIC HOLIDAYS,28009,-33.738918,151.072128,2017
0101000020E6100000072461DF4EE262407E3672DD94DE40C0,74087,Pennant Hills,NORTH,UNCLASSIFIED,Pennant Hills Road,WEEKDAYS,34667,-33.738918,151.072128,2017
0101000020E6100000072461DF4EE262407E3672DD94DE40C0,74087,Pennant Hills,NORTH,UNCLASSIFIED,Pennant Hills Road,WEEKENDS,32053,-33.738918,151.072128,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,EASTBOUND AND WESTBOUND,UNCLASSIFIED,Pennant Hills Road,ALL DAYS,62549,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,EAST,UNCLASSIFIED,Pennant Hills Road,ALL DAYS,30249,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,WEST,UNCLASSIFIED,Pennant Hills Road,ALL DAYS,32300,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,EASTBOUND AND WESTBOUND,UNCLASSIFIED,Pennant Hills Road,AM PEAK,16465,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,EAST,UNCLASSIFIED,Pennant Hills Road,AM PEAK,8276,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,WEST,UNCLASSIFIED,Pennant Hills Road,AM PEAK,8189,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,EASTBOUND AND WESTBOUND,UNCLASSIFIED,Pennant Hills Road,OFF PEAK,31850,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,EAST,UNCLASSIFIED,Pennant Hills Road,OFF PEAK,15428,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,WEST,UNCLASSIFIED,Pennant Hills Road,OFF PEAK,16422,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,EASTBOUND AND WESTBOUND,UNCLASSIFIED,Pennant Hills Road,PM PEAK,15698,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,EAST,UNCLASSIFIED,Pennant Hills Road,PM PEAK,7473,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,WEST,UNCLASSIFIED,Pennant Hills Road,PM PEAK,8225,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,EASTBOUND AND WESTBOUND,UNCLASSIFIED,Pennant Hills Road,PUBLIC HOLIDAYS,51391,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,EAST,UNCLASSIFIED,Pennant Hills Road,PUBLIC HOLIDAYS,24666,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,WEST,UNCLASSIFIED,Pennant Hills Road,PUBLIC HOLIDAYS,26725,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,EASTBOUND AND WESTBOUND,UNCLASSIFIED,Pennant Hills Road,WEEKDAYS,64013,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,EAST,UNCLASSIFIED,Pennant Hills Road,WEEKDAYS,31177,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,WEST,UNCLASSIFIED,Pennant Hills Road,WEEKDAYS,32836,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,EASTBOUND AND WESTBOUND,UNCLASSIFIED,Pennant Hills Road,WEEKENDS,58989,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,EAST,UNCLASSIFIED,Pennant Hills Road,WEEKENDS,28313,-33.740452,151.059372,2017
0101000020E61000008AC91B60E6E16240FF209221C7DE40C0,74090,Pennant Hills,WEST,UNCLASSIFIED,Pennant Hills Road,WEEKENDS,30676,-33.740452,151.059372,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,NORTH,UNCLASSIFIED,Pacific Highway,ALL DAYS,9422,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,SOUTH,UNCLASSIFIED,Pacific Highway,ALL DAYS,9762,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,ALL DAYS,19184,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,NORTH,UNCLASSIFIED,Pacific Highway,AM PEAK,1403,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,SOUTH,UNCLASSIFIED,Pacific Highway,AM PEAK,3754,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,AM PEAK,5157,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,NORTH,UNCLASSIFIED,Pacific Highway,OFF PEAK,4577,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,SOUTH,UNCLASSIFIED,Pacific Highway,OFF PEAK,4244,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,OFF PEAK,8821,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,NORTH,UNCLASSIFIED,Pacific Highway,PM PEAK,3855,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,SOUTH,UNCLASSIFIED,Pacific Highway,PM PEAK,2324,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,PM PEAK,6179,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,NORTH,UNCLASSIFIED,Pacific Highway,PUBLIC HOLIDAYS,6299,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,SOUTH,UNCLASSIFIED,Pacific Highway,PUBLIC HOLIDAYS,6504,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,PUBLIC HOLIDAYS,12803,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,NORTH,UNCLASSIFIED,Pacific Highway,WEEKDAYS,9835,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,SOUTH,UNCLASSIFIED,Pacific Highway,WEEKDAYS,10322,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,WEEKDAYS,20157,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,NORTH,UNCLASSIFIED,Pacific Highway,WEEKENDS,8271,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,SOUTH,UNCLASSIFIED,Pacific Highway,WEEKENDS,8331,-33.684055,151.110504,2017
0101000020E61000007842AF3F89E3624028D53E1D8FD740C0,74202,Asquith,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,WEEKENDS,16602,-33.684055,151.110504,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTH,ALL VEHICLES,New Line Road,ALL DAYS,14094,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTH,LIGHT VEHICLES,New Line Road,ALL DAYS,13284,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTH,HEAVY VEHICLES,New Line Road,ALL DAYS,810,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,SOUTH,ALL VEHICLES,New Line Road,ALL DAYS,15452,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,SOUTH,LIGHT VEHICLES,New Line Road,ALL DAYS,14699,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,SOUTH,HEAVY VEHICLES,New Line Road,ALL DAYS,753,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTHBOUND AND SOUTHBOUND,ALL VEHICLES,New Line Road,ALL DAYS,29546,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTHBOUND AND SOUTHBOUND,LIGHT VEHICLES,New Line Road,ALL DAYS,27983,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,New Line Road,ALL DAYS,1563,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTH,ALL VEHICLES,New Line Road,AM PEAK,2844,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTH,LIGHT VEHICLES,New Line Road,AM PEAK,2570,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTH,HEAVY VEHICLES,New Line Road,AM PEAK,274,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,SOUTH,ALL VEHICLES,New Line Road,AM PEAK,5098,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,SOUTH,LIGHT VEHICLES,New Line Road,AM PEAK,4786,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,SOUTH,HEAVY VEHICLES,New Line Road,AM PEAK,312,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTHBOUND AND SOUTHBOUND,ALL VEHICLES,New Line Road,AM PEAK,7942,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTHBOUND AND SOUTHBOUND,LIGHT VEHICLES,New Line Road,AM PEAK,7356,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,New Line Road,AM PEAK,586,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTH,ALL VEHICLES,New Line Road,OFF PEAK,7196,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTH,LIGHT VEHICLES,New Line Road,OFF PEAK,6713,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTH,HEAVY VEHICLES,New Line Road,OFF PEAK,483,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,SOUTH,ALL VEHICLES,New Line Road,OFF PEAK,6983,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,SOUTH,LIGHT VEHICLES,New Line Road,OFF PEAK,6546,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,SOUTH,HEAVY VEHICLES,New Line Road,OFF PEAK,437,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTHBOUND AND SOUTHBOUND,ALL VEHICLES,New Line Road,OFF PEAK,14179,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTHBOUND AND SOUTHBOUND,LIGHT VEHICLES,New Line Road,OFF PEAK,13259,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,New Line Road,OFF PEAK,920,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTH,ALL VEHICLES,New Line Road,PM PEAK,4390,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTH,LIGHT VEHICLES,New Line Road,PM PEAK,4180,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTH,HEAVY VEHICLES,New Line Road,PM PEAK,210,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,SOUTH,ALL VEHICLES,New Line Road,PM PEAK,4012,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,SOUTH,LIGHT VEHICLES,New Line Road,PM PEAK,3836,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,SOUTH,HEAVY VEHICLES,New Line Road,PM PEAK,176,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTHBOUND AND SOUTHBOUND,ALL VEHICLES,New Line Road,PM PEAK,8402,-33.723019,151.036606,2017
0101000020E6100000CC9A58E02BE162407DB1F7E28BDC40C0,74228,Cherrybrook,NORTHBOUND AND SOUTHBOUND,LIGHT VEHICLES,New Line Road,PM PEAK,8016,-33.723019,151.036606,2017
